# Time-averaged data for fix 1com
# TimeStep Number-of-rows
# Row c_com[1] c_com[2] c_com[3]
0 10
8 59.1384 96.0989 -10.6085
9 53.7814 92.7944 74.9099
10 -19.2489 68.0833 76.1656
3908 10
1 -66.8186 27.0918 13.1809
2 12.3276 25.9336 5.11274
3 50.8405 90.1145 77.4793
4 67.2776 70.3372 78.3463
5 13.3666 26.7395 8.49498
6 19.7578 21.1576 11.27
7 55.3638 94.7035 73.6974
8 58.7023 96.7931 -10.0634
9 53.2096 93.5399 74.7475
10 -18.8347 67.382 76.1905
3912 10
1 -67.4481 25.4551 11.6966
2 12.8023 23.3057 3.71681
3 50.1054 89.0852 77.2866
4 67.9795 69.2195 77.4698
5 13.5354 25.5554 7.28075
6 19.9424 20.2291 10.0881
7 54.4477 93.8918 74.413
8 58.8811 95.3065 -10.2367
9 52.3321 92.7543 74.8569
10 -18.6077 67.2531 75.0152
3916 10
1 -67.0362 24.1297 11.6366
2 14.1461 23.0935 3.14302
3 51.3483 88.5312 77.1108
4 68.0696 69.9441 76.1068
5 14.059 24.3912 6.92766
6 20.5125 19.1131 9.42009
7 54.534 94.128 75.0099
8 58.2852 95.3177 -10.8317
9 53.0026 92.612 75.5309
10 -18.1993 67.4833 73.7717
3920 10
1 -66.8503 23.9926 11.5846
2 15.8596 21.7016 3.48936
3 51.3066 88.5491 76.5707
4 69.2183 70.9986 75.8318
5 13.9997 24.1479 7.49679
6 20.797 18.026 10.2635
7 54.8725 93.9033 73.8731
8 58.2743 95.4462 -10.0202
9 52.9367 92.297 75.3779
10 -16.3751 68.4467 74.1381
3924 10
1 -66.2859 24.1865 11.8824
2 16.1519 22.6509 3.99113
3 51.8384 88.0441 76.6665
4 69.4515 71.0759 75.8723
5 14.0461 24.9319 7.72699
6 21.317 17.8213 10.2824
7 55.2642 93.3547 73.9226
8 58.5264 95.4651 -10.0104
9 52.8063 91.8485 74.5237
10 -16.6241 68.2359 74.1827
3928 10
1 -66.8692 24.5017 12.2056
2 15.3229 23.0331 3.59746
3 51.3814 87.6972 75.1299
4 69.0407 70.5233 75.6314
5 13.3545 24.877 8.12528
6 20.2116 18.4795 11.0136
7 55.4516 93.1177 72.6517
8 58.7268 94.344 -10.9924
9 52.5078 91.6365 73.9966
10 -16.2384 67.5259 73.9439
3932 10
1 -67.5737 25.0163 12.5331
2 15.0575 22.5004 3.9051
3 52.7987 88.0383 75.8628
4 69.137 71.479 75.4393
5 13.9165 24.5052 7.96203
6 20.134 18.4872 11.302
7 56.1353 93.3067 72.9006
8 59.1748 95.0251 -11.0124
9 54.0303 91.742 74.0635
10 -16.876 68.9748 73.2237
3936 10
1 -68.3478 25.3516 11.9106
2 15.0913 22.2345 4.04003
3 53.1722 87.8546 75.2855
4 69.4833 72.954 75.1904
5 13.712 24.5412 7.44966
6 20.0784 18.6581 10.566
7 55.9585 93.7067 72.4782
8 59.1 95.7711 -11.072
9 53.8228 91.5944 73.9692
10 -16.6572 69.3807 73.769
3940 10
1 -67.1733 24.0349 11.9787
2 15.3021 23.0857 4.59639
3 52.7456 87.8655 76.3007
4 70.4325 73.0664 75.754
5 13.9646 25.0579 7.42126
6 20.6143 18.0927 11.3734
7 56.0097 93.6941 73.0139
8 58.9083 95.7746 -10.209
9 53.9859 91.2523 75.0451
10 -15.0698 69.8261 73.778
3944 10
1 -66.9124 24.0024 12.3534
2 16.2232 22.7463 4.72327
3 52.1807 87.3226 76.6886
4 69.9349 73.8012 75.6379
5 13.874 24.6033 7.38386
6 21.1863 18.5139 11.2213
7 56.0845 93.6832 74.4158
8 58.9958 95.0859 -10.3763
9 53.4087 90.7803 75.113
10 -15.2721 70.0306 73.6331
3948 10
1 -66.7389 24.5406 12.8462
2 16.3421 23.5109 5.1243
3 52.1452 86.8415 77.181
4 70.6053 74.1625 75.1053
5 14.4102 25.2177 7.92452
6 21.7058 18.7581 12.1181
7 55.2899 93.5037 74.5782
8 57.9374 95.2295 -9.66503
9 53.5555 90.2987 76.175
10 -15.3436 70.3327 73.3562
3952 10
1 -66.8691 24.0912 13.7754
2 16.9667 23.28 5.46693
3 52.1731 86.2353 77.2671
4 69.9682 73.5797 75.2136
5 14.2794 24.9743 8.3757
6 22.2831 18.4655 13.302
7 54.6197 93.4058 74.0823
8 56.9303 95.4438 -9.69768
9 52.7341 90.1905 76.1449
10 -15.3342 69.7367 73.4258
3956 10
1 -67.1384 24.2808 13.9454
2 17.1138 22.9914 6.01335
3 51.9921 87.4746 77.5523
4 69.6136 73.5103 75.2891
5 14.6538 24.6554 9.09555
6 21.7143 18.5759 12.7348
7 55.7557 93.462 73.8645
8 57.504 95.9952 -10.0531
9 53.608 90.5635 76.1581
10 -15.2405 69.3203 73.5061
3960 10
1 -66.3717 24.2009 14.5114
2 16.8953 24.1903 5.80243
3 52.3154 88.2737 77.1899
4 70.2492 73.1557 74.9359
5 14.6802 25.5042 9.13827
6 21.3313 18.3885 12.3423
7 55.959 93.7788 73.5985
8 58.8172 95.8761 -9.88409
9 53.9475 91.0484 75.4496
10 -14.8948 68.9292 73.5211
3964 10
1 -65.282 23.9168 14.6012
2 17.2574 23.3634 5.61751
3 52.2147 87.5004 76.3258
4 70.2465 73.8871 74.2409
5 15.0627 24.3487 9.30421
6 22.1356 18.8284 12.1332
7 55.8891 93.5188 73.1823
8 58.3486 95.1596 -10.1388
9 53.1739 90.9537 75.0995
10 -14.5545 69.8779 72.3968
3968 10
1 -65.792 24.107 14.1709
2 18.0107 23.8096 5.14043
3 52.1978 87.9434 75.6446
4 70.8016 74.512 74.2285
5 15.6632 25.4368 8.35322
6 21.962 18.3924 11.9802
7 56.0182 93.7755 72.5276
8 58.0061 95.7953 -10.7814
9 53.3895 91.7199 74.2083
10 -14.0585 70.7659 72.7029
3972 10
1 -66.2371 25.0617 13.838
2 17.7061 24.9433 5.44626
3 53.07 88.8833 74.7217
4 70.9313 74.46 74.2551
5 14.922 26.1725 7.96421
6 21.5664 18.2256 11.7647
7 55.7641 95.9071 72.1218
8 57.8975 97.8617 -11.2858
9 53.6589 92.947 73.5326
10 -13.1876 70.3752 72.9377
3976 10
1 -66.0921 24.3104 14.212
2 17.8062 25.6856 5.92052
3 53.1826 88.7323 74.7277
4 71.8728 74.6785 73.3771
5 14.8791 26.4279 9.10058
6 21.8739 18.6806 12.2263
7 55.7135 95.4087 72.4454
8 58.012 97.2167 -11.2454
9 53.6624 92.7339 73.6106
10 -12.5705 70.3653 72.3861
3980 10
1 -66.9439 24.3194 14.4537
2 17.6855 25.4073 6.10464
3 51.5865 89.0797 75.7201
4 71.3497 74.8272 73.3819
5 14.875 26.6171 9.01625
6 21.0136 18.4625 12.1523
7 55.3552 94.8635 73.5112
8 58.0553 96.6087 -9.87488
9 52.5663 92.853 74.6864
10 -13.5524 70.4248 72.4786
3984 10
1 -67.3181 24.224 14.6285
2 18.312 25.3312 6.18601
3 51.777 88.8087 76.5997
4 71.7946 74.4829 73.9825
5 15.4106 26.5076 9.34349
6 20.9469 18.0036 12.2032
7 54.8885 95.1868 73.3986
8 58.0088 96.4211 -9.38928
9 52.2162 92.8608 74.7481
10 -14.1648 70.6516 72.7229
3988 10
1 -68.0491 24.4417 14.9583
2 18.0367 26.0234 6.7532
3 52.2517 89.4053 76.5318
4 72.6673 73.798 73.9916
5 14.7703 26.717 10.0756
6 21.0833 18.2943 12.2901
7 55.4468 95.1787 73.9299
8 59.2436 96.127 -9.51925
9 53.0554 92.7863 75.6335
10 -13.6334 69.7004 72.5454
3992 10
1 -68.0083 25.5074 14.7231
2 17.0799 27.6909 6.77126
3 52.7339 89.0906 77.0679
4 71.8541 73.7583 73.9364
5 14.2428 28.1122 9.72029
6 20.8793 19.1775 11.7132
7 55.4927 94.9349 74.0459
8 59.2407 96.4294 -10.0098
9 53.3528 92.4669 75.3165
10 -13.5321 69.7277 73.15
3996 10
1 -67.6855 25.4635 15.9564
2 17.0807 26.9754 6.7961
3 52.6427 89.7573 76.2354
4 73.1225 74.4681 73.9226
5 14.2465 27.2538 10.1906
6 20.7293 18.6717 12.6045
7 56.5608 95.6911 73.5806
8 59.7156 96.9328 -10.0308
9 53.6603 93.0292 74.361
10 -13.4786 70.4672 73.1205
4000 10
1 -66.9311 24.6704 14.901
2 17.7536 26.6969 5.73386
3 52.6576 90.5376 76.2611
4 72.9394 75.2353 74.3156
5 15.293 27.0306 9.08377
6 20.5083 17.9454 12.0622
7 56.3896 96.4802 73.1878
8 59.7077 97.5425 -10.079
9 53.6971 94.1259 75.0102
10 -13.1494 71.2165 72.9336
4004 10
1 -67.3108 24.9853 14.9553
2 17.551 25.8609 5.96669
3 53.2843 90.8155 75.6123
4 73.585 75.2427 73.561
5 14.8328 26.2642 9.05012
6 20.7364 18.5096 11.7949
7 56.9828 96.5875 73.2579
8 60.2461 97.5097 -9.85186
9 54.4462 94.8846 74.8363
10 -12.8349 71.5569 72.7606
4008 10
1 -68.3647 25.0908 15.0852
2 16.6223 25.792 5.47072
3 53.888 90.8373 75.8868
4 74.3492 75.849 73.5781
5 13.7423 26.6404 9.29641
6 20.466 19.6154 11.5408
7 57.1435 97.1065 73.7408
8 60.8119 97.5956 -9.75149
9 54.9914 94.6244 74.3032
10 -12.2923 72.103 73.307
4012 10
1 -67.2237 24.9566 14.4484
2 17.0879 26.3063 5.27263
3 54.8807 90.2914 76.7252
4 75.1292 75.5089 73.4573
5 14.476 27.1632 9.43972
6 20.976 19.318 11.0376
7 57.7127 96.3806 73.9123
8 61.8381 97.0966 -8.53376
9 54.9176 94.4955 74.9234
10 -11.9289 72.2635 72.3582
4016 10
1 -66.7265 24.3676 13.9097
2 16.1738 26.7441 5.5283
3 55.8154 88.9717 77.1529
4 76.112 74.1444 73.613
5 14.3494 26.703 9.35494
6 21.397 19.4859 9.77655
7 58.5514 95.2267 74.3653
8 62.2059 96.0838 -8.8604
9 56.2522 93.1953 76.0246
10 -11.5592 71.4983 72.6618
4020 10
1 -66.1012 23.5906 13.8878
2 16.4347 25.4961 4.86508
3 56.2369 88.2621 77.6148
4 76.418 73.0601 72.6431
5 14.4909 25.6088 8.76668
6 21.668 18.8319 9.22022
7 59.2274 93.8289 74.5757
8 62.866 95.0449 -8.50859
9 56.9157 91.7558 75.9412
10 -11.055 70.228 71.8634
4024 10
1 -66.1876 22.7966 13.6478
2 16.0639 25.3583 4.47235
3 56.3548 87.666 77.3521
4 77.3504 72.5731 72.4476
5 14.4263 25.0724 8.52275
6 21.2893 17.6044 9.38699
7 59.7685 93.4004 74.5426
8 63.038 94.3524 -8.3909
9 57.195 91.52 76.4077
10 -10.9263 69.6785 71.8168
4028 10
1 -66.8311 24.2433 13.6789
2 16.6807 26.6936 4.15972
3 56.6786 87.2715 77.6889
4 76.7385 72.4953 72.3485
5 14.8246 26.0737 8.52601
6 21.3862 18.2191 8.66935
7 59.9494 92.5918 74.2014
8 63.5863 93.4446 -8.6346
9 57.6242 90.8308 75.8698
10 -11.0982 69.5214 71.9196
4032 10
1 -66.8039 25.4453 12.8563
2 17.6968 27.4778 4.42088
3 57.2508 87.0256 77.6014
4 77.9819 71.7986 72.3753
5 15.0522 27.0704 7.78349
6 22.0628 19.8135 8.2657
7 60.0575 92.7164 74.881
8 63.7986 93.6203 -8.60993
9 57.5807 91.3753 76.5529
10 -10.9323 69.0258 72.1473
4036 10
1 -66.2308 25.5842 12.5739
2 18.0099 27.8376 4.39941
3 57.9344 86.849 77.3089
4 78.109 71.7259 73.0363
5 15.335 27.3028 7.68788
6 23.2763 19.8729 8.07948
7 59.7502 93.82 75.0765
8 63.3058 94.4523 -8.91071
9 58.0169 90.6972 76.1794
10 -9.30151 68.9892 72.0233
4040 10
1 -66.7865 25.1238 12.2955
2 18.324 27.853 4.29322
3 57.5269 87.4936 77.3399
4 77.0776 73.0343 73.0873
5 15.5265 27.0049 7.44481
6 22.918 19.9294 7.9917
7 59.5901 93.7381 74.156
8 63.2405 94.5933 -9.82428
9 57.7124 91.5642 75.6763
10 -8.90028 69.2905 71.9683
4044 10
1 -67.0984 24.5814 11.9657
2 18.2148 27.6242 3.96348
3 57.4402 87.3744 77.1483
4 77.6341 72.779 73.1449
5 15.0785 27.2792 6.78469
6 22.556 19.704 7.82049
7 59.7322 93.4544 73.7615
8 62.6833 94.6376 -9.73979
9 57.8394 91.5718 76.0388
10 -8.30572 69.3347 71.9627
4048 10
1 -67.3415 23.2538 10.7697
2 18.1104 27.4937 3.0908
3 56.7088 87.7616 76.7834
4 78.7354 72.7725 72.5614
5 15.1197 26.591 6.01138
6 22.0859 19.6944 6.85659
7 59.6391 93.2744 73.8171
8 63.1991 93.7785 -9.24286
9 57.1262 91.8405 76.3094
10 -7.77188 68.7559 71.9277
4052 10
1 -67.083 22.9943 10.8921
2 18.7062 26.3425 2.7822
3 57.7296 87.38 78.1027
4 78.7837 72.5376 73.5271
5 15.2897 26.1464 5.83879
6 22.5735 18.9759 7.07137
7 59.602 92.869 74.3103
8 63.0149 93.7726 -9.54567
9 57.823 91.3001 76.5882
10 -7.6228 68.04 73.4999
4056 10
1 -66.4387 22.0978 10.9293
2 18.5231 25.7025 2.38293
3 58.7114 87.3085 78.0308
4 77.7773 72.3203 73.4056
5 15.1464 24.8797 5.23396
6 22.3951 18.4796 6.73492
7 59.9859 93.1087 73.6475
8 63.6349 93.8594 -9.98021
9 58.1678 91.0788 75.3707
10 -8.26911 68.612 73.1307
4060 10
1 -67.1426 20.9457 9.85432
2 17.8541 25.9117 2.51336
3 58.3797 87.3324 77.61
4 78.173 72.1434 74.0749
5 14.4438 24.5495 5.05204
6 21.7283 18.3451 6.06649
7 60.2878 92.9895 74.4099
8 63.6444 94.1158 -9.75673
9 58.6476 91.187 75.9311
10 -8.00271 68.4144 73.549
4064 10
1 -66.6661 21.4107 9.91145
2 17.4113 25.435 1.96086
3 58.4391 87.5328 77.3772
4 77.9783 72.7204 73.8414
5 14.7538 24.4768 4.84674
6 21.2697 18.0443 6.10558
7 60.7936 93.4654 74.7465
8 64.2715 94.7554 -8.90516
9 58.7685 91.4838 76.1001
10 -8.26392 69.0644 73.3312
4068 10
1 -66.4662 21.0289 10.4291
2 17.7294 24.8687 1.81328
3 58.8437 87.3284 78.1812
4 77.9475 72.9891 72.7563
5 15.7148 23.789 5.28377
6 21.8443 18.263 6.06721
7 60.8852 93.3594 75.4696
8 64.0386 95.3699 -8.44768
9 59.2581 91.1071 76.7581
10 -8.68254 69.3897 71.6973
4072 10
1 -66.605 20.5697 10.5005
2 16.7004 25.1759 2.05558
3 58.9742 87.3215 78.1835
4 79.234 73.2314 72.4601
5 15.3103 23.5065 5.23293
6 21.5777 18.0268 6.05972
7 61.3193 93.2846 75.0219
8 65.0089 94.5105 -9.0616
9 59.1453 91.0341 76.1158
10 -7.16071 69.8332 71.6027
4076 10
1 -66.7392 20.9333 10.5896
2 17.9137 24.8781 1.09721
3 57.8242 86.5538 77.4255
4 79.5805 73.3188 72.8118
5 16.3288 23.9591 4.59108
6 21.8989 19.2432 6.34265
7 60.6396 92.7553 73.9285
8 64.1981 93.8685 -8.85554
9 58.4828 90.2195 75.9827
10 -7.7724 70.4353 71.7718
4080 10
1 -66.2294 21.4852 11.0793
2 17.0373 24.3159 1.11656
3 58.5915 87.475 77.7335
4 79.1003 74.3436 72.2849
5 16.5359 24.3127 5.47294
6 22.5152 19.9395 6.72786
7 61.4255 93.1093 74.3968
8 64.0846 94.3568 -8.5836
9 58.6027 90.8538 75.437
10 -7.70508 70.6316 72.613
4084 10
1 -66.9313 21.5428 11.0567
2 17.0923 24.2912 0.509924
3 58.9145 87.2158 78.6658
4 78.5939 75.4713 72.5953
5 16.0906 23.9674 4.70459
6 21.6673 19.7873 7.04714
7 61.0881 93.4245 75.287
8 64.1141 94.8146 -7.41116
9 58.5802 90.9373 76.3289
10 -8.35947 71.8882 73.1191
4088 10
1 -66.371 20.6045 12.0297
2 17.4995 23.2369 1.32537
3 59.4263 86.7633 77.2727
4 78.5692 74.755 73.7584
5 16.2437 24.0193 5.90836
6 22.3818 19.68 7.93178
7 60.4232 93.8276 74.3273
8 63.5111 94.5512 -8.03905
9 59.0579 90.8332 75.6742
10 -8.39382 70.9409 74.7174
4092 10
1 -66.2119 20.7065 11.6049
2 17.0072 22.1799 1.75286
3 59.1217 86.1482 76.4972
4 78.728 74.7934 74.4429
5 15.8899 23.0127 6.02294
6 22.7381 19.1715 8.11632
7 60.7791 92.971 73.976
8 62.5434 95.1638 -8.16257
9 58.7467 90.3974 74.8627
10 -8.1275 71.2987 74.3788
4096 10
1 -66.4279 21.3989 12.0991
2 16.7128 22.3671 2.09022
3 58.6341 86.3048 76.073
4 79.0755 74.3466 74.3995
5 16.0895 23.1136 6.04003
6 22.728 19.3336 8.41834
7 60.8112 92.168 72.7027
8 61.8646 95.1415 -9.66969
9 58.2774 90.063 74.0302
10 -8.26725 71.4475 73.1262
4100 10
1 -66.4438 21.2853 11.2341
2 16.4766 22.2815 1.74894
3 58.0116 86.5198 77.572
4 79.7299 74.5931 75.0458
5 15.1229 23.0234 5.61791
6 22.2334 19.0695 8.31735
7 60.3662 92.9506 73.0847
8 61.7889 95.6004 -9.49169
9 58.067 90.1121 74.5169
10 -7.68127 71.913 73.918
4104 10
1 -65.3022 21.9532 10.4701
2 17.4783 22.9404 1.49336
3 57.7652 85.9574 76.3535
4 79.2791 74.4045 76.0913
5 16.5925 23.5692 5.01232
6 23.6814 19.201 6.76471
7 60.4356 92.7183 74.05
8 61.8093 95.5057 -9.35323
9 58.6257 89.5905 74.3048
10 -7.91768 71.5901 75.0037
4108 10
1 -65.3012 22.1949 10.0521
2 17.4057 22.8965 0.55397
3 57.5715 86.6087 76.9246
4 78.7338 74.8439 76.5181
5 16.7588 22.818 4.32759
6 24.1587 20.2287 6.08572
7 60.2492 93.1362 74.3393
8 61.3866 96.2553 -9.02558
9 58.4218 90.0309 74.5675
10 -7.66755 70.5685 76.0273
4112 10
1 -64.9982 22.2962 10.4278
2 16.5601 22.5474 0.634374
3 57.7821 86.5848 77.8203
4 78.2595 74.6782 77.1574
5 16.5206 23.3951 3.83611
6 23.8868 20.0564 6.47795
7 59.134 93.4231 74.8731
8 60.6405 96.1844 -9.20704
9 57.5285 90.4645 75.8039
10 -8.57928 71.0078 76.5446
4116 10
1 -64.7236 22.5081 11.1323
2 16.8541 22.5757 0.565303
3 57.817 86.3966 77.2554
4 79.3472 73.5492 77.1687
5 16.0906 23.3204 4.8694
6 23.8927 19.92 6.37507
7 58.5243 93.4032 74.7248
8 59.9477 96.6714 -8.52221
9 57.3373 90.3645 75.5177
10 -8.37452 71.0159 76.6934
4120 10
1 -66.9197 21.9705 11.4665
2 16.3543 22.5285 0.76504
3 56.3304 86.5583 76.3851
4 78.8962 74.4024 76.3151
5 16.0948 23.1491 4.64772
6 23.2209 20.025 6.61513
7 58.7111 93.3882 74.686
8 59.7208 96.3562 -9.60157
9 56.49 90.7337 74.6944
10 -8.84429 71.1739 76.2491
4124 10
1 -65.7885 22.1598 11.3724
2 17.2707 23.5342 0.548731
3 56.0494 86.3337 75.8889
4 77.8007 73.8083 76.0332
5 16.7591 23.2284 4.66908
6 24.0442 19.72 7.04564
7 58.495 92.5971 73.3497
8 60.3712 95.5843 -10.5354
9 56.9836 90.0176 73.2872
10 -10.687 70.7335 76.3112
4128 10
1 -65.092 22.6747 10.5603
2 17.5361 24.1671 1.0373
3 55.8587 86.2815 75.1447
4 76.7212 74.5287 75.5435
5 16.2065 23.5814 4.83765
6 23.8238 20.5864 6.90371
7 59.2745 92.5815 72.2081
8 60.79 95.1505 -11.7731
9 56.8188 89.7524 72.9057
10 -10.9618 71.2294 75.4941
4132 10
1 -66.1459 23.6079 10.8705
2 17.8145 23.9033 0.65608
3 56.0942 85.38 74.0917
4 76.9956 73.418 74.5653
5 16.6942 24.0756 4.50352
6 23.8425 20.9593 7.23962
7 58.4382 91.7952 71.4168
8 60.116 95.2806 -12.5999
9 57.021 88.889 72.0691
10 -11.9127 70.8018 74.7976
4136 10
1 -65.5689 23.8618 10.9571
2 18.2502 24.4156 0.848774
3 54.9867 85.2318 74.0098
4 76.2696 72.2077 75.2907
5 17.3932 24.5033 4.86673
6 24.3348 20.8638 7.44163
7 58.1857 91.4252 71.4771
8 60.5076 94.1096 -12.5243
9 56.1646 89.1116 72.3998
10 -12.1972 70.1555 75.2411
4140 10
1 -66.5394 24.1429 10.0051
2 18.6602 23.7986 0.193515
3 54.9623 84.4843 74.5758
4 77.1471 71.3515 75.3996
5 17.7487 24.0447 3.71041
6 23.9323 20.7456 8.17008
7 57.7421 91.1257 71.6208
8 59.5425 94.1265 -12.3044
9 56.218 88.6612 72.9974
10 -11.6864 69.0142 75.2447
4144 10
1 -66.7077 24.4669 9.28889
2 17.8817 24.4201 -0.335342
3 54.1663 84.4708 75.3425
4 77.1412 70.7903 75.576
5 17.1298 24.3526 3.3744
6 23.9849 21.3848 7.00923
7 57.233 90.9481 72.7806
8 60.1192 93.1618 -11.4041
9 55.8612 88.5638 73.4523
10 -11.6061 68.9994 75.221
4148 10
1 -66.498 24.3608 9.44404
2 17.3962 23.9215 -0.803846
3 53.4444 84.665 76.0188
4 76.8658 71.1762 76.1539
5 17.2039 24.0379 2.89465
6 23.2238 20.8756 6.89805
7 56.896 90.6782 73.2166
8 59.6729 92.4916 -10.6414
9 54.7063 88.3509 74.1603
10 -11.7899 69.1542 75.9193
4152 10
1 -65.8414 23.4171 9.16347
2 17.0404 22.8342 -1.00264
3 53.3332 83.8712 75.9565
4 77.6359 71.0839 75.8102
5 16.9747 22.5989 2.81362
6 23.7836 20.3312 6.62699
7 57.3961 90.0618 74.0622
8 60.6704 91.9389 -10.1384
9 55.461 87.6379 73.9215
10 -11.0817 67.7803 76.2358
4156 10
1 -66.1763 23.3155 9.42371
2 17.1437 22.6362 -0.292983
3 53.6049 83.5572 76.1132
4 78.1252 70.1366 76.7435
5 17.1854 22.8449 3.03142
6 23.8748 20.4801 6.94464
7 57.2247 89.3935 74.1881
8 59.956 91.1817 -9.31716
9 55.7608 86.7867 73.887
10 -10.668 66.9379 77.4181
4160 10
1 -66.3779 23.6686 9.36681
2 16.9914 23.1356 -0.8738
3 54.3438 82.8394 76.0471
4 78.0996 70.7673 75.5577
5 16.9097 22.9406 2.59892
6 23.5602 19.8149 6.98867
7 57.6252 89.4932 74.4524
8 59.9506 91.3991 -8.63549
9 56.2801 86.4051 74.315
10 -10.3887 68.0976 75.8639
4164 10
1 -66.6175 23.0864 8.71571
2 17.3097 23.3147 -1.49729
3 55.0613 82.1849 75.4161
4 78.6495 71.3965 74.8391
5 16.3143 23.8305 2.32853
6 22.7261 19.8998 6.4022
7 57.2534 88.495 74.2246
8 59.8114 90.7811 -9.25823
9 55.4667 86.3027 74.2012
10 -9.6921 69.2727 74.2358
4168 10
1 -65.6783 23.0743 7.58875
2 17.4094 24.5917 -1.73852
3 54.8021 81.8347 75.2564
4 77.6592 72.0025 74.894
5 16.1008 24.035 1.81041
6 22.4292 19.8914 4.93174
7 56.0427 88.2716 73.6524
8 58.2126 90.9206 -9.93388
9 54.3145 86.0041 73.6064
10 -10.0123 69.1823 73.7987
4172 10
1 -66.3055 22.332 7.51606
2 18.3134 24.6099 -1.47316
3 53.4425 81.6604 76.2647
4 77.2364 71.5255 75.1772
5 16.6588 23.7186 1.90746
6 22.6501 19.6592 5.02147
7 55.9378 88.5074 73.8468
8 58.261 90.3731 -9.81732
9 53.7174 85.7298 74.0608
10 -10.0384 69.0143 74.5453
4176 10
1 -65.1434 21.6578 7.29183
2 18.6321 23.5721 -1.39567
3 52.823 81.6358 75.9534
4 77.0035 71.0537 74.3957
5 16.6795 22.7122 1.79904
6 23.0572 18.3404 4.75571
7 55.0426 88.4147 73.8235
8 57.5533 90.8129 -10.5222
9 54.0137 85.5847 73.2738
10 -10.5474 69.0376 73.4279
4180 10
1 -64.7176 21.0921 6.90605
2 17.4628 23.9238 -1.16381
3 51.718 81.814 75.1246
4 75.5907 72.6184 73.549
5 16.0258 22.8451 1.96519
6 23.1539 17.4499 4.68414
7 53.8463 88.6589 72.9796
8 55.7932 90.7238 -10.1385
9 52.4721 86.3002 72.2453
10 -10.6641 69.444 72.5978
4184 10
1 -64.6463 21.7792 7.27611
2 17.1079 24.4434 -1.26318
3 50.634 82.1883 74.6406
4 74.5696 72.7875 73.2495
5 15.3415 23.4613 1.90753
6 22.6296 18.2142 4.17815
7 54.2488 87.9962 72.7932
8 55.8441 90.4591 -9.80501
9 52.0591 86.4208 72.5503
10 -11.721 69.6742 72.5136
4188 10
1 -65.53 22.1329 6.76632
2 16.4106 24.6602 -1.41076
3 51.2742 81.6472 74.2239
4 74.3593 72.7046 73.0965
5 15.5351 24.0574 1.84478
6 21.4358 17.9134 3.26289
7 54.3564 87.7456 72.4294
8 56.2829 90.13 -10.7629
9 52.3996 86.1331 72.7147
10 -13.1939 69.882 73.0261
4192 10
1 -65.7008 22.6349 6.91751
2 15.9501 24.6132 -1.86596
3 50.5878 80.6485 74.0855
4 75.4875 72.9583 73.4028
5 15.8218 24.3354 1.82633
6 21.1836 18.0528 3.96574
7 54.1008 87.1611 72.2762
8 55.5951 89.3952 -9.85099
9 52.2262 84.5399 72.582
10 -11.3897 69.1599 73.3901
4196 10
1 -65.5286 22.4938 5.81501
2 15.7932 24.0363 -2.35581
3 51.2 80.6047 73.2981
4 74.9086 72.5328 73.4597
5 15.1179 24.2189 1.38783
6 20.6414 17.9409 2.58308
7 54.1023 86.6216 72.8664
8 55.193 88.7898 -9.05309
9 52.0867 84.8408 72.6819
10 -11.9597 69.0528 73.4234
4200 10
1 -65.2462 22.2368 5.18013
2 15.7208 24.5471 -3.09367
3 50.5553 81.5239 72.7718
4 75.1779 72.3223 74.0759
5 15.6042 23.4084 0.397895
6 20.5845 17.3914 1.49112
7 53.4745 87.5776 72.39
8 54.6699 89.7005 -9.23044
9 51.7812 85.5212 72.091
10 -12.4386 69.0616 73.9298
4204 10
1 -63.8001 22.3168 4.61214
2 16.9702 24.0608 -3.18787
3 50.5832 81.9056 71.7996
4 75.1308 71.9675 73.8185
5 16.0397 23.1618 0.363534
6 22.4357 16.9035 1.89194
7 54.0934 88.02 73.4443
8 54.7843 89.7293 -8.13097
9 52.3851 85.7834 71.99
10 -12.2492 69.0392 72.989
4208 10
1 -63.477 22.8451 3.90804
2 18.0662 24.1272 -3.80684
3 50.3569 82.3147 72.705
4 74.9818 72.9598 73.8521
5 16.9433 24.3346 -0.0978514
6 23.0452 17.1031 1.68204
7 54.3008 87.7969 73.3448
8 55.0802 89.6916 -8.38959
9 52.3281 85.9946 72.5108
10 -11.8861 69.5973 73.0365
4212 10
1 -63.9256 22.4967 3.00804
2 17.9149 24.9071 -4.58524
3 50.2148 82.0231 73.3606
4 74.8408 73.0109 73.9542
5 15.7518 24.7575 -0.840489
6 21.6267 17.8744 0.262361
7 54.1209 88.1995 73.1982
8 54.4984 89.2982 -6.70751
9 51.257 86.3566 72.6431
10 -12.757 69.7288 73.3738
4216 10
1 -64.3404 23.6966 3.17083
2 17.5426 25.3698 -3.88601
3 50.6277 81.4525 73.1998
4 75.2958 73.0388 74.5917
5 15.9762 25.6045 -0.53714
6 22.0424 18.8927 -0.0217178
7 53.801 87.3809 73.9731
8 54.3047 89.4806 -7.34651
9 51.7476 85.5448 73.2049
10 -11.9411 69.785 74.0001
4220 10
1 -64.1907 23.7509 2.82595
2 16.7235 24.3455 -4.87
3 50.4162 80.7213 73.2165
4 73.7995 72.9084 74.9085
5 16.0847 24.726 -1.37232
6 20.8609 17.5308 0.100722
7 52.4996 87.9728 74.3454
8 53.6637 89.3344 -7.45068
9 50.334 85.0941 73.4016
10 -12.5942 69.5725 74.1234
